id,age,gender,hhold,htype,wp,urban,reindex,GEOID_cty,if_employed,household_id,family_size,tractid,countyid,personal_income,education,occupation,health_insurance,FINCP,HHT,num_children,_temp_grid,new_workplace,new_school,new_daycare
36013035700i180,19.0,f,36013035700h1290,10.0,36029016700w304,True,2087161,36013,1,19883,5,35700,13,20000.0,20.0,5.0,1.0,91000.0,10.0,0,1,wp_213_1,,
36013035700i184,0.0,f,36013035700h1161,9.0,36013035700d0,True,2087201,36013,0,19740,2,35700,13,48000.0,18.0,3.0,1.0,48000.0,9.0,1,1,,,dc_23_1
36013035700i185,41.0,f,36013035700h364,1.0,36013035700h364,True,2087211,36013,0,20252,7,35700,13,186000.0,21.0,1.0,1.0,425400.0,1.0,3,1,wp_98_1,,
36013035700i204,59.0,m,36013035700h154,0.0,36013035700w15,True,2087405,36013,1,20019,2,35700,13,7500.0,20.0,1.0,2.0,34500.0,0.0,0,1,wp_120_1,,
36013035700i205,46.0,f,36013035700h1382,10.0,36013035700h1382,True,2087416,36013,0,19985,6,35700,13,73000.0,19.0,1.0,1.0,335600.0,10.0,0,1,wp_145_1,,
36013035700i207,70.0,f,36013035700h1301,10.0,36013035700h1301,True,2087436,36013,0,19896,4,35700,13,8000.0,16.0,2.0,1.0,111700.0,10.0,0,1,,,
36013035700i213,12.0,m,36013035700h1234,9.0,36013035800s2,True,2087494,36013,0,19821,4,35700,13,4800.0,13.0,1.0,1.0,129800.0,9.0,3,1,,"sc_9_('middle',)",
36013035700i225,66.0,f,36013035700h482,2.0,36013035700h482,True,2087615,36013,0,20383,2,35700,13,8400.0,16.0,1.0,1.0,31100.0,2.0,0,1,,,
36013035700i233,49.0,f,36013035700h204,0.0,36013035700h204,True,2087695,36013,0,20075,3,35700,13,5500.0,20.0,1.0,1.0,17100.0,0.0,0,1,wp_120_1,,
36013035700i267,65.0,m,36013035700h533,3.0,36013036000w27,True,2088048,36013,1,20440,3,35700,13,0.0,14.0,1.0,1.0,37400.0,3.0,1,1,wp_175_1,,
36013035700i287,27.0,f,36013035700h1253,10.0,36013035700h1253,True,2088252,36013,0,19842,3,35700,13,8500.0,16.0,1.0,1.0,16800.0,10.0,0,1,wp_187_1,,
36013035700i316,82.0,m,36013035700h556,3.0,36013035700h556,True,2088540,36013,0,20465,6,35700,13,31000.0,16.0,1.0,1.0,113500.0,3.0,4,1,,,
36013035700i323,9.0,f,36013035700h316,1.0,36013035700s0,True,2088611,36013,0,20199,5,35700,13,36200.0,19.0,1.0,1.0,293010.0,1.0,2,1,,"sc_4_('elementary',)",
36013035700i324,56.0,f,36013035700h95,0.0,36013035700w12,True,2088622,36013,1,20902,2,35700,13,3400.0,16.0,1.0,1.0,60400.0,0.0,0,1,wp_188_1,,
36013035700i343,51.0,f,36013035700h1298,10.0,36013035700h1298,True,2088762,36013,0,19891,3,35700,13,32000.0,16.0,2.0,1.0,265260.0,10.0,0,1,wp_135_1,,
36013035700i344,25.0,m,36013035700h513,2.0,36013030600w20,True,2088763,36013,1,20418,2,35700,13,96000.0,22.0,4.0,1.0,116400.0,2.0,0,1,wp_163_1,,
36013035700i351,32.0,m,36013035700h656,4.0,36013035600w20,True,2088770,36013,1,20576,1,35700,13,27000.0,16.0,1.0,1.0,27000.0,4.0,0,1,wp_225_1,,
36013035700i377,63.0,f,36013035700h500,2.0,36013035700w13,True,2088796,36013,1,20404,2,35700,13,32000.0,19.0,1.0,1.0,63200.0,2.0,0,1,wp_93_1,,
36013035700i381,37.0,m,36013035700h739,4.0,36013035700w17,True,2088801,36013,1,20668,1,35700,13,39900.0,17.0,1.0,1.0,39900.0,4.0,0,1,wp_68_1,,
36013035700i388,36.0,m,36013035700h311,1.0,36013035700h311,True,2088808,36013,0,20194,3,35700,13,67500.0,22.0,3.0,1.0,80700.0,1.0,1,1,wp_68_1,,
36013035700i413,30.0,m,36013035700h395,1.0,36013035700h395,True,2088834,36013,0,20286,4,35700,13,62100.0,1.0,1.0,1.0,145600.0,1.0,2,1,wp_170_1,,
36013035700i418,76.0,f,36013035700h1234,9.0,36013035800w15,True,2088837,36013,1,19821,4,35700,13,15000.0,16.0,1.0,1.0,129800.0,9.0,3,1,,,
36013035700i422,22.0,f,36013035700h1253,10.0,36013035600w14,True,2088841,36013,1,19842,3,35700,13,0.0,16.0,1.0,1.0,16800.0,10.0,0,1,wp_77_1,,
36013035700i423,60.0,m,36013035700h364,1.0,36013035400w5,True,2088842,36013,1,20252,7,35700,13,35000.0,16.0,2.0,1.0,425400.0,1.0,3,1,wp_84_1,,
36013035700i437,3.0,m,36013035700h411,1.0,36013035700d0,True,2088850,36013,0,20305,7,35700,13,62900.0,20.0,1.0,1.0,268200.0,1.0,5,1,,,dc_17_1
36013035700i443,47.0,f,36013035700h1394,10.0,36013035700h1394,True,2088856,36013,0,19998,5,35700,13,40000.0,20.0,1.0,1.0,127940.0,10.0,0,1,wp_218_1,,
36013035700i459,62.0,m,36013035700h363,1.0,36013035700h363,True,2088870,36013,0,20251,8,35700,13,18000.0,16.0,7.0,1.0,103340.0,1.0,6,1,wp_144_1,,
36013035700i497,16.0,m,36013035700h851,6.0,36013035600s1,True,2088909,36013,0,20793,4,35700,13,0.0,16.0,9.0,1.0,96300.0,6.0,3,1,,"sc_15_('high',)",
36013035700i499,29.0,f,36013035700h189,0.0,36013035700h189,True,2088910,36013,0,20057,2,35700,13,22700.0,21.0,1.0,1.0,23800.0,0.0,0,1,wp_145_1,,
36013035700i503,35.0,m,36013035700h519,2.0,36013035700h519,True,2088916,36013,0,20424,2,35700,13,35000.0,16.0,1.0,1.0,69000.0,2.0,0,1,wp_189_1,,
36013035700i532,44.0,f,36013035700h535,3.0,36013036300w8,True,2088942,36013,1,20442,5,35700,13,20300.0,21.0,2.0,1.0,90600.0,3.0,3,1,wp_215_1,,
36013035700i540,87.0,f,36013035700h536,3.0,36013035600w4,True,2088950,36013,1,20443,3,35700,13,0.0,12.0,6.0,1.0,24700.0,3.0,1,1,,,
36013035700i550,64.0,m,36013035700h609,4.0,36029008900w445,True,2088961,36013,1,20524,1,35700,13,87000.0,20.0,4.0,1.0,87000.0,4.0,0,1,wp_50_1,,
36013035700i555,26.0,m,36013035700h735,4.0,36013035600w20,True,2088966,36013,1,20664,1,35700,13,3000.0,22.0,1.0,1.0,3000.0,4.0,0,1,wp_34_1,,
36013035700i558,64.0,m,36013035700h379,1.0,36013035700h379,True,2088968,36013,0,20268,3,35700,13,78500.0,20.0,1.0,1.0,241330.0,1.0,1,1,wp_149_1,,
36013035700i568,62.0,f,36013035700h150,0.0,36013035700h150,True,2088977,36013,0,20015,2,35700,13,37000.0,21.0,3.0,1.0,155400.0,0.0,0,1,wp_167_1,,
36013035700i575,13.0,f,36013035700h445,1.0,36013035600s0,True,2088983,36013,0,20342,5,35700,13,1100.0,14.0,1.0,1.0,28900.0,1.0,3,1,,"sc_11_('middle',)",
36013035700i583,70.0,f,36013035700h316,1.0,36013035700h316,True,2088991,36013,0,20199,5,35700,13,28200.0,20.0,2.0,1.0,293010.0,1.0,2,1,,,
36013035700i588,85.0,f,36013035700h430,1.0,36013035700h430,True,2088996,36013,0,20326,4,35700,13,31100.0,22.0,3.0,1.0,101890.0,1.0,2,1,,,
36013035700i604,11.0,m,36013035700h430,1.0,36013035700s0,True,2089012,36013,0,20326,4,35700,13,390.0,13.0,1.0,1.0,101890.0,1.0,2,1,,"sc_4_('elementary',)",
36013035700i611,4.0,m,36013035700h542,3.0,36013035902d0,True,2089019,36013,0,20450,5,35700,13,24000.0,14.0,1.0,1.0,520900.0,3.0,3,1,,,dc_9_1
36013035700i614,13.0,m,36013035700h363,1.0,36013035600s0,True,2089022,36013,0,20251,8,35700,13,9500.0,13.0,3.0,1.0,103340.0,1.0,6,1,,"sc_8_('middle',)",
36013035700i664,5.0,m,36013035700h441,1.0,36013035700s1,True,2089064,36013,0,20338,6,35700,13,40000.0,21.0,2.0,1.0,222710.0,1.0,4,1,,,
36013035700i669,33.0,m,36013035700h749,4.0,36029017502w62,True,2089069,36013,1,20679,1,35700,13,23000.0,16.0,1.0,1.0,23000.0,4.0,0,1,wp_71_1,,
36013035700i689,33.0,f,36013035700h531,3.0,36013036100w5,True,2089087,36013,1,20438,3,35700,13,12900.0,19.0,1.0,1.0,64500.0,3.0,1,1,wp_188_1,,
36013035700i694,73.0,m,36013035700h217,0.0,36013035400w5,True,2089093,36013,1,20089,2,35700,13,119800.0,21.0,2.0,1.0,127000.0,0.0,0,1,,,
36013035700i697,79.0,f,36013035700h217,0.0,36013036000w24,True,2089096,36013,1,20089,2,35700,13,7200.0,16.0,6.0,1.0,127000.0,0.0,0,1,,,
36013035700i703,10.0,m,36013035700h420,1.0,36013035700s0,True,2089104,36013,0,20315,6,35700,13,90000.0,22.0,1.0,1.0,282250.0,1.0,4,1,,"sc_2_('elementary',)",
36013035700i709,17.0,f,36013035700h851,6.0,36013035600s1,True,2089110,36013,0,20793,4,35700,13,6000.0,16.0,1.0,1.0,96300.0,6.0,3,1,,"sc_14_('high',)",
36013035700i715,58.0,f,36013035700h204,0.0,36013035700h204,True,2089115,36013,0,20075,3,35700,13,5000.0,19.0,1.0,2.0,17100.0,0.0,0,1,wp_11_1,,
36013035700i757,48.0,m,36013035700h646,4.0,36013035400w3,True,2089158,36013,1,20565,1,35700,13,30300.0,20.0,1.0,1.0,30300.0,4.0,0,1,wp_79_1,,
36013035700i787,16.0,f,36013035700h445,1.0,36013035600s1,True,2089188,36013,0,20342,5,35700,13,2000.0,14.0,4.0,1.0,28900.0,1.0,3,1,,"sc_13_('high',)",
36013035700i820,46.0,m,36013035700h373,1.0,36013035700h373,True,2089224,36013,0,20262,6,35700,13,70000.0,22.0,3.0,1.0,529300.0,1.0,3,1,wp_10_1,,
36013035700i848,8.0,m,36013035700h556,3.0,36013035700s0,True,2089251,36013,0,20465,6,35700,13,32000.0,20.0,1.0,1.0,113500.0,3.0,4,1,,"sc_3_('elementary',)",
36013035700i850,59.0,m,36013035700h1382,10.0,36013035700h1382,True,2089253,36013,0,19985,6,35700,13,130000.0,21.0,1.0,1.0,335600.0,10.0,0,1,wp_7_1,,
36013035700i855,83.0,m,36013035700h1394,10.0,36013035700h1394,True,2089257,36013,0,19998,5,35700,13,23400.0,16.0,1.0,1.0,127940.0,10.0,0,1,,,
36013035700i875,45.0,m,36013035700h630,4.0,36013030700w6,True,2089277,36013,1,20548,1,35700,13,100000.0,17.0,1.0,1.0,100000.0,4.0,0,1,wp_172_1,,
36013035700i876,5.0,f,36013035700h371,1.0,36013035700s2,True,2089278,36013,0,20260,3,35700,13,1000.0,13.0,2.0,1.0,48000.0,1.0,1,1,,,
36013035700i885,3.0,m,36013035700h379,1.0,36013036000d0,True,2089288,36013,0,20268,3,35700,13,140000.0,23.0,6.0,1.0,241330.0,1.0,1,1,,,dc_13_1
36013035700i892,41.0,m,36013035700h1394,10.0,36013035700h1394,True,2089296,36013,0,19998,5,35700,13,23000.0,19.0,1.0,2.0,127940.0,10.0,0,1,wp_123_1,,
36013035700i922,11.0,m,36013035700h350,1.0,36013035700s2,True,2089327,36013,0,20237,3,35700,13,1000.0,13.0,1.0,1.0,84000.0,1.0,1,1,,"sc_5_('elementary',)",
36013035700i930,60.0,m,36013035700h760,4.0,36013035800w5,True,2089335,36013,1,20692,1,35700,13,2000.0,20.0,6.0,1.0,2000.0,4.0,0,1,wp_98_1,,
36013035700i945,16.0,m,36013035700h365,1.0,36013035600s1,True,2089350,36013,0,20253,5,35700,13,840.0,13.0,1.0,1.0,93340.0,1.0,3,1,,"sc_16_('high',)",
36013035700i956,14.0,m,36013035700h365,1.0,36013035600s0,True,2089359,36013,0,20253,5,35700,13,3600.0,14.0,1.0,1.0,93340.0,1.0,3,1,,"sc_10_('middle',)",
36013035700i976,55.0,m,36013035700h95,0.0,36013035700h95,True,2089380,36013,0,20902,2,35700,13,57000.0,16.0,1.0,1.0,60400.0,0.0,0,1,wp_170_1,,
36013035700i985,61.0,f,36013035700h154,0.0,36013036000w23,True,2089390,36013,1,20019,2,35700,13,27000.0,20.0,1.0,1.0,34500.0,0.0,0,1,wp_42_1,,
36013035700i987,84.0,f,36013035700h238,0.0,36013035700h238,True,2089392,36013,0,20112,2,35700,13,48200.0,21.0,1.0,1.0,75700.0,0.0,0,1,,,
36013035700i990,30.0,f,36013035700h302,1.0,36013035600w20,True,2089395,36013,1,20184,5,35700,13,102000.0,22.0,4.0,1.0,278600.0,1.0,3,1,wp_88_1,,
36013035700i1001,9.0,f,36013035700h556,3.0,36013035700s0,True,2086350,36013,0,20465,6,35700,13,20000.0,16.0,1.0,1.0,113500.0,3.0,4,1,,"sc_0_('elementary',)",
36013035700i1011,30.0,m,36013035700h411,1.0,36013035700h411,True,2086360,36013,0,20305,7,35700,13,68000.0,16.0,6.0,1.0,268200.0,1.0,5,1,wp_105_1,,
36013035700i1021,27.0,f,36013035700h165,0.0,36013035700h165,True,2086370,36013,0,20031,3,35700,13,9800.0,16.0,2.0,1.0,10500.0,0.0,0,1,wp_44_1,,
36013035700i1027,61.0,f,36013035700h373,1.0,36013035700h373,True,2086375,36013,0,20262,6,35700,13,15600.0,16.0,6.0,1.0,529300.0,1.0,3,1,wp_138_1,,
36013035700i1033,77.0,m,36013035700h829,5.0,36013036500w15,True,2086382,36013,1,20768,1,35700,13,31600.0,16.0,6.0,1.0,31600.0,5.0,0,1,,,
36013035700i1046,35.0,f,36013035700h55,0.0,36013035700h55,True,2086395,36013,0,20458,2,35700,13,30000.0,20.0,1.0,1.0,37000.0,0.0,0,1,wp_35_1,,
36013035700i1062,44.0,f,36013035700h311,1.0,36013035700h311,True,2086412,36013,0,20194,3,35700,13,8200.0,21.0,2.0,1.0,80700.0,1.0,1,1,wp_12_1,,
36013035700i1067,1.0,m,36013035700h364,1.0,36013036000d0,True,2086416,36013,0,20252,7,35700,13,68000.0,20.0,5.0,1.0,425400.0,1.0,3,1,,,dc_18_1
36013035700i1071,77.0,f,36013035700h1114,8.0,36013035902w8,True,2086421,36013,1,19688,1,35700,13,22300.0,16.0,1.0,1.0,22300.0,8.0,0,1,,,
36013035700i1079,57.0,f,36013035700h1349,10.0,36029010700w261,True,2086428,36013,1,19948,2,35700,13,13800.0,18.0,2.0,1.0,48800.0,10.0,0,1,wp_195_1,,
36013035700i1083,19.0,f,36013035700h1290,10.0,36013037600w2,True,2086433,36013,1,19883,5,35700,13,800.0,14.0,1.0,2.0,91000.0,10.0,0,1,wp_125_1,,
36013035700i1096,12.0,m,36013035700h430,1.0,36013035600s0,True,2086446,36013,0,20326,4,35700,13,400.0,13.0,6.0,1.0,101890.0,1.0,2,1,,"sc_11_('middle',)",
36013035700i1101,0.0,f,36013035700h394,1.0,36013035700d0,True,2086451,36013,0,20285,5,35700,13,35000.0,21.0,1.0,1.0,91200.0,1.0,3,1,,,dc_4_1
36013035700i1105,10.0,f,36013035700h556,3.0,36013035700s0,True,2086455,36013,0,20465,6,35700,13,4000.0,18.0,1.0,1.0,113500.0,3.0,4,1,,"sc_0_('elementary',)",
36013035700i1118,84.0,f,36013035700h33,0.0,36013035700h33,True,2086468,36013,0,20214,2,35700,13,66000.0,16.0,6.0,1.0,139200.0,0.0,0,1,,,
36013035700i1128,10.0,m,36013035700h542,3.0,36013035700s0,True,2086477,36013,0,20450,5,35700,13,415000.0,23.0,1.0,1.0,520900.0,3.0,3,1,,"sc_0_('elementary',)",
36013035700i1136,6.0,f,36013035700h437,1.0,36013035700s2,True,2086486,36013,0,20333,3,35700,13,55000.0,20.0,1.0,1.0,139800.0,1.0,1,1,,"sc_3_('elementary',)",
36013035700i1140,16.0,m,36013035700h1179,9.0,36013035600s1,True,2086491,36013,0,19759,2,35700,13,7200.0,19.0,1.0,2.0,127200.0,9.0,1,1,,"sc_13_('high',)",
36013035700i1148,10.0,m,36013035700h411,1.0,36013035700s0,True,2086498,36013,0,20305,7,35700,13,20000.0,19.0,1.0,1.0,268200.0,1.0,5,1,,"sc_7_('elementary',)",
36013035700i1157,23.0,m,36013035700h299,1.0,36013035700h299,True,2086506,36013,0,20179,4,35700,13,10000.0,18.0,2.0,1.0,87800.0,1.0,2,1,wp_196_1,,
36013035700i1163,18.0,m,36013035700h1297,10.0,36003950700w1,True,2086512,36013,1,19890,3,35700,13,10700.0,18.0,1.0,1.0,78200.0,10.0,0,1,wp_133_1,"sc_13_('high',)",
36013035700i1181,0.0,m,36013035700h1229,9.0,36013036000d0,True,2086532,36013,0,19815,4,35700,13,9100.0,19.0,6.0,1.0,79500.0,9.0,3,1,,,dc_23_1
36013035700i1215,40.0,f,36013035700h519,2.0,36013035700h519,True,2086564,36013,0,20424,2,35700,13,34000.0,11.0,1.0,1.0,69000.0,2.0,0,1,wp_35_1,,
36013035700i1221,73.0,m,36013035700h430,1.0,36013037600w2,True,2086570,36013,1,20326,4,35700,13,70000.0,19.0,7.0,1.0,101890.0,1.0,2,1,,,
36013035700i1227,59.0,f,36013035700h1387,10.0,36067013600w39,True,2086576,36013,1,19990,4,35700,13,4000.0,16.0,8.0,1.0,72900.0,10.0,0,1,wp_193_1,,
36013035700i1246,43.0,f,36013035700h1378,10.0,36013035700h1378,True,2086597,36013,0,19980,4,35700,13,19800.0,19.0,6.0,1.0,61600.0,10.0,0,1,wp_169_1,,
36013035700i1252,8.0,m,36013035700h420,1.0,36013035700s0,True,2086603,36013,0,20315,6,35700,13,25000.0,16.0,1.0,1.0,282250.0,1.0,4,1,,"sc_0_('elementary',)",
36013035700i1257,4.0,m,36013035700h373,1.0,36013036000d0,True,2086608,36013,0,20262,6,35700,13,20000.0,21.0,2.0,1.0,529300.0,1.0,3,1,,,dc_15_1
36013035700i1258,66.0,m,36013035700h337,1.0,36013035700h337,True,2086609,36013,0,20222,4,35700,13,42600.0,20.0,2.0,1.0,91000.0,1.0,2,1,,,
36013035700i1264,17.0,f,36013035700h363,1.0,36013035600s1,True,2086616,36013,0,20251,8,35700,13,240.0,18.0,1.0,1.0,103340.0,1.0,6,1,,"sc_16_('high',)",
36013035700i1274,2.0,m,36013035700h1234,9.0,36013035902d0,True,2086627,36013,0,19821,4,35700,13,73000.0,18.0,1.0,1.0,129800.0,9.0,3,1,,,dc_16_1
36013035700i1282,67.0,f,36013035700h533,3.0,36013035700h533,True,2086635,36013,0,20440,3,35700,13,19500.0,19.0,4.0,1.0,37400.0,3.0,1,1,,,
36013035700i1284,22.0,m,36013035700h189,0.0,36013035700h189,True,2086637,36013,0,20057,2,35700,13,1100.0,14.0,1.0,1.0,23800.0,0.0,0,1,wp_150_1,,
36013035700i1288,67.0,f,36013035700h1092,8.0,36013035600w19,True,2086639,36013,1,19663,1,35700,13,53000.0,21.0,1.0,1.0,53000.0,8.0,0,1,,,
36013035700i1290,80.0,m,36013035700h238,0.0,36013035700h238,True,2086642,36013,0,20112,2,35700,13,27500.0,16.0,6.0,1.0,75700.0,0.0,0,1,,,
36013035700i1298,35.0,f,36013035700h1360,10.0,36013036100w7,True,2086649,36013,1,19961,2,35700,13,3500.0,19.0,1.0,1.0,3500.0,10.0,0,1,wp_229_1,,
36013035700i1307,46.0,m,36013035700h204,0.0,36029015402w184,True,2086660,36013,1,20075,3,35700,13,6600.0,13.0,1.0,1.0,17100.0,0.0,0,1,wp_185_1,,
36013035700i1311,19.0,m,36013035700h1268,10.0,36013035700h1268,True,2086663,36013,0,19858,2,35700,13,24000.0,16.0,1.0,1.0,36000.0,10.0,0,1,wp_144_1,,
36013035700i1323,84.0,f,36013035700h96,0.0,36029010700w598,True,2086675,36013,1,20913,2,35700,13,21000.0,13.0,1.0,1.0,106000.0,0.0,0,1,,,
36013035700i1335,29.0,f,36013035700h350,1.0,36013035300w3,True,2086688,36013,1,20237,3,35700,13,48000.0,21.0,3.0,1.0,84000.0,1.0,1,1,wp_181_1,,
36013035700i1339,41.0,m,36013035700h420,1.0,36029015402w124,True,2086691,36013,1,20315,6,35700,13,125000.0,19.0,1.0,1.0,282250.0,1.0,4,1,wp_21_1,,
36013035700i1348,18.0,f,36013035700h316,1.0,36029010001w95,True,2086701,36013,1,20199,5,35700,13,5000.0,20.0,3.0,1.0,293010.0,1.0,2,1,wp_73_1,"sc_13_('high',)",
36013035700i1354,61.0,m,36013035700h482,2.0,36013035700h482,True,2086706,36013,0,20383,2,35700,13,22700.0,16.0,1.0,1.0,31100.0,2.0,0,1,wp_182_1,,
36013035700i1356,61.0,f,36013035700h323,1.0,36013035500w2,True,2086708,36013,1,20207,5,35700,13,0.0,16.0,1.0,1.0,53000.0,1.0,3,1,wp_106_1,,
36013035700i1393,28.0,m,36013035700h55,0.0,36013035700w16,True,2086739,36013,1,20458,2,35700,13,7000.0,19.0,2.0,1.0,37000.0,0.0,0,1,wp_93_1,,
36013035700i1398,3.0,f,36013035700h363,1.0,36013035700d0,True,2086743,36013,0,20251,8,35700,13,53000.0,21.0,2.0,1.0,103340.0,1.0,6,1,,,dc_3_1
36013035700i1400,58.0,f,36013035700h88,0.0,36013035700h88,True,2086747,36013,0,20824,2,35700,13,20000.0,16.0,2.0,1.0,57100.0,0.0,0,1,wp_72_1,,
36013035700i1431,7.0,m,36013035700h364,1.0,36013035700s0,True,2086779,36013,0,20252,7,35700,13,34400.0,16.0,6.0,1.0,425400.0,1.0,3,1,,"sc_0_('elementary',)",
36013035700i1435,28.0,f,36013035700h165,0.0,36013035700h165,True,2086783,36013,0,20031,3,35700,13,0.0,11.0,6.0,2.0,10500.0,0.0,0,1,wp_130_1,,
36013035700i1440,12.0,m,36013035700h1223,9.0,36013035600s0,True,2086788,36013,0,19809,3,35700,13,800.0,12.0,3.0,1.0,50800.0,9.0,2,1,,"sc_8_('middle',)",
36013035700i1465,10.0,m,36013035700h411,1.0,36013035700s0,True,2086815,36013,0,20305,7,35700,13,93300.0,22.0,3.0,1.0,268200.0,1.0,5,1,,"sc_0_('elementary',)",
36013035700i1470,27.0,f,36013035700h371,1.0,36013035700h371,True,2086821,36013,0,20260,3,35700,13,30000.0,20.0,1.0,1.0,48000.0,1.0,1,1,wp_112_1,,
36013035700i1475,63.0,m,36013035700h76,0.0,36013035400w5,True,2086826,36013,1,20691,2,35700,13,55400.0,18.0,1.0,2.0,119400.0,0.0,0,1,wp_68_1,,
36013035700i1486,50.0,m,36013035700h1361,10.0,36013035700h1361,True,2086837,36013,0,19962,2,35700,13,55000.0,20.0,1.0,1.0,66000.0,10.0,0,1,wp_85_1,,
36013035700i1487,84.0,f,36013035700h556,3.0,36013035700h556,True,2086838,36013,0,20465,6,35700,13,26500.0,18.0,5.0,1.0,113500.0,3.0,4,1,,,
36013035700i1488,31.0,f,36013035700h504,2.0,36013035700h504,True,2086839,36013,0,20408,2,35700,13,0.0,18.0,2.0,1.0,30000.0,2.0,0,1,wp_61_1,,
36013035700i1489,50.0,f,36013035700h1382,10.0,36013035700h1382,True,2086840,36013,0,19985,6,35700,13,65000.0,16.0,1.0,1.0,335600.0,10.0,0,1,wp_163_1,,
36013035700i1490,44.0,m,36013035700h631,4.0,36029014000w458,True,2086842,36013,1,20549,1,35700,13,80000.0,20.0,1.0,1.0,80000.0,4.0,0,1,wp_208_1,,
36013035700i1498,74.0,f,36013035700h437,1.0,36029010001w641,True,2086850,36013,1,20333,3,35700,13,29600.0,22.0,2.0,1.0,139800.0,1.0,1,1,,,
36013035700i1500,19.0,m,36013035700h1290,10.0,36013035700h1290,True,2086853,36013,0,19883,5,35700,13,0.0,20.0,9.0,1.0,91000.0,10.0,0,1,wp_229_1,,
36013035700i1520,52.0,f,36013035700h42,0.0,36013035700h42,True,2086872,36013,0,20314,2,35700,13,35000.0,21.0,1.0,1.0,78000.0,0.0,0,1,wp_72_1,,
36013035700i1521,74.0,f,36013035700h1301,10.0,36013035700w16,True,2086873,36013,1,19896,4,35700,13,19000.0,17.0,1.0,1.0,111700.0,10.0,0,1,,,
36013035700i1527,50.0,m,36013035700h150,0.0,36013035700h150,True,2086879,36013,0,20015,2,35700,13,118400.0,12.0,6.0,2.0,155400.0,0.0,0,1,wp_60_1,,
36013035700i1531,37.0,f,36013035700h1360,10.0,36013035700h1360,True,2086884,36013,0,19961,2,35700,13,0.0,18.0,1.0,1.0,3500.0,10.0,0,1,wp_4_1,,
36013035700i1550,10.0,m,36013035700h316,1.0,36013035700s0,True,2086905,36013,0,20199,5,35700,13,36500.0,21.0,2.0,1.0,293010.0,1.0,2,1,,"sc_0_('elementary',)",
36013035700i1559,37.0,f,36013035700h45,0.0,36013035700h45,True,2086911,36013,0,20347,2,35700,13,110000.0,19.0,1.0,1.0,114600.0,0.0,0,1,wp_182_1,,
36013035700i1586,72.0,f,36013035700h1067,8.0,36029008400w444,True,2086940,36013,1,19635,1,35700,13,20160.0,16.0,1.0,1.0,20160.0,8.0,0,1,,,
36013035700i1594,59.0,f,36013035700h1301,10.0,36013035700h1301,True,2086948,36013,0,19896,4,35700,13,33000.0,20.0,2.0,1.0,111700.0,10.0,0,1,wp_211_1,,
36013035700i1598,62.0,m,36013035700h542,3.0,36013035902w8,True,2086952,36013,1,20450,5,35700,13,0.0,17.0,2.0,2.0,520900.0,3.0,3,1,wp_116_1,,
36013035700i1602,40.0,f,36013035700h458,2.0,36013035700h458,True,2086958,36013,0,20356,2,35700,13,8500.0,16.0,1.0,1.0,88500.0,2.0,0,1,wp_117_1,,
36013035700i1628,78.0,f,36013035700h14,0.0,36013036300w11,True,2086983,36013,1,20003,2,35700,13,6000.0,20.0,6.0,1.0,103200.0,0.0,0,1,,,
36013035700i1637,14.0,m,36013035700h420,1.0,36013035600s0,True,2086992,36013,0,20315,6,35700,13,2000.0,13.0,1.0,1.0,282250.0,1.0,4,1,,"sc_11_('middle',)",
36013035700i1653,22.0,m,36013035700h165,0.0,36013035700h165,True,2087007,36013,0,20031,3,35700,13,700.0,13.0,1.0,1.0,10500.0,0.0,0,1,wp_156_1,,
36013035700i1654,27.0,m,36013035700h441,1.0,36013035700h441,True,2087008,36013,0,20338,6,35700,13,45000.0,18.0,4.0,1.0,222710.0,1.0,4,1,wp_17_1,,
36013035700i1664,5.0,f,36013035700h364,1.0,36013035700s0,True,2087017,36013,0,20252,7,35700,13,65000.0,22.0,4.0,1.0,425400.0,1.0,3,1,,,
36013035700i1666,1.0,m,36013035700h299,1.0,36013035700d0,True,2087019,36013,0,20179,4,35700,13,32800.0,16.0,1.0,1.0,87800.0,1.0,2,1,,,dc_24_1
36013035700i1673,38.0,m,36013035700h445,1.0,36013035700h445,True,2087027,36013,0,20342,5,35700,13,15200.0,18.0,1.0,1.0,28900.0,1.0,3,1,wp_147_1,,
36013035700i1683,24.0,f,36013035700h886,7.0,36103146001w276,True,2087036,36013,1,20831,1,35700,13,35000.0,19.0,1.0,1.0,35000.0,7.0,0,1,wp_234_1,,
36013035700i1699,82.0,m,36013035700h14,0.0,36013035800w15,True,2087053,36013,1,20003,2,35700,13,97200.0,16.0,2.0,1.0,103200.0,0.0,0,1,,,
36013035700i1707,2.0,m,36013035700h441,1.0,36013036000d0,True,2087062,36013,0,20338,6,35700,13,73010.0,16.0,1.0,1.0,222710.0,1.0,4,1,,,dc_34_1
36013035700i1709,13.0,m,36013035700h311,1.0,36013035600s0,True,2087064,36013,0,20194,3,35700,13,5000.0,11.0,8.0,2.0,80700.0,1.0,1,1,,"sc_8_('middle',)",
36013035700i1724,44.0,m,36013035700h341,1.0,36013035700h341,True,2087080,36013,0,20227,3,35700,13,45000.0,20.0,2.0,1.0,63200.0,1.0,0,1,wp_126_1,,
36013035700i1726,19.0,f,36013035700h1161,9.0,36013035300w5,True,2087082,36013,1,19740,2,35700,13,0.0,21.0,1.0,1.0,48000.0,9.0,1,1,wp_13_1,,
